date,time,level,direction
2026-06-01,13:10:00,1242,down
2026-06-02,09:22:00,1230,down
2026-06-03,09:30:00,1218,down
2026-06-03,12:31:00,1230,up
2026-06-03,13:23:00,1242,up
2026-06-04,10:46:00,1254,up
2026-06-09,09:24:00,1266,up
2026-06-09,14:40:00,1278,up
2026-06-10,09:50:00,1290,up
2026-06-10,11:29:00,1302,up
2026-06-10,12:42:44,1302,down
2026-06-10,15:22:57,1290,down
