date,time,level,direction
2026-06-01,13:38:00,282,down
2026-06-01,15:24:00,279,down
2026-06-02,14:05:00,282,up
2026-06-03,09:16:00,279,down
2026-06-03,09:34:00,276,down
2026-06-04,10:30:00,279,up
2026-06-08,11:17:00,282,up
2026-06-09,09:57:00,279,down
2026-06-10,09:18:00,282,up
2026-06-10,09:21:00,282,up
2026-06-10,13:00:57,285,up
