date,time,level,direction
2026-06-01,11:29:00,3098,down
2026-06-02,09:15:00,3068,down
2026-06-02,13:46:00,3098,up
2026-06-03,10:56:00,3068,down
2026-06-03,13:48:00,3098,up
2026-06-04,13:44:00,3128,up
2026-06-04,15:28:00,3098,down
2026-06-08,09:15:00,3068,down
2026-06-08,13:12:00,3098,up
2026-06-08,14:12:00,3068,down
2026-06-09,09:19:00,3098,up
2026-06-10,12:11:00,3128,up
2026-06-10,13:49:26,3098,down
2026-06-10,15:12:49,3068,down
