date,time,level,direction
2026-06-01,13:10:00,1768,down
2026-06-02,09:15:00,1750,down
2026-06-02,09:17:00,1732,down
2026-06-02,13:34:00,1750,up
2026-06-03,09:15:00,1732,down
2026-06-03,09:32:00,1714,down
2026-06-03,13:47:00,1732,up
2026-06-04,13:14:00,1714,down
2026-06-05,09:43:00,1732,up
2026-06-05,10:46:00,1714,down
2026-06-08,09:15:00,1696,down
2026-06-08,10:45:00,1678,down
2026-06-09,10:42:00,1696,up
2026-06-09,11:16:00,1678,down
2026-06-10,11:09:00,1696,up
2026-06-10,14:28:25,1678,down
