date,time,level,direction
2026-06-01,12:52:00,2111,down
2026-06-01,14:49:00,2091,down
2026-06-02,09:34:00,2071,down
2026-06-02,12:58:00,2091,up
2026-06-05,11:34:00,2111,up
2026-06-09,14:25:00,2131,up
2026-06-10,09:16:00,2151,up
2026-06-10,09:18:00,2171,up
2026-06-10,09:29:00,2191,up
2026-06-10,09:45:00,2191,up
2026-06-10,14:31:27,2171,down
