date,time,level,direction
2026-06-01,09:16:00,1839,up
2026-06-01,10:25:00,1821,down
2026-06-02,09:15:00,1803,down
2026-06-02,10:08:00,1785,down
2026-06-02,13:12:00,1803,up
2026-06-02,14:09:00,1821,up
2026-06-04,13:21:00,1803,down
2026-06-05,09:15:00,1821,up
2026-06-05,11:20:00,1803,down
2026-06-08,09:15:00,1785,down
2026-06-08,10:02:00,1803,up
2026-06-09,09:15:00,1821,up
2026-06-09,10:40:00,1803,down
2026-06-09,12:35:00,1803,up
2026-06-09,13:02:00,1803,up
2026-06-10,14:36:28,1785,down
